codec,k,n,trace,assemblies,seed,schedule,gap_ms,arrivals,rank,valid,matrix_ms,encode_ms,root_ms,proof_ms,elimination_ms,backsub_ms,reencode_root_ms,elimination_before_last_ms,tail_ms,completion_ms,array_storage_bound_bytes,process_peak_rss_kib,warmup
rs16,32,40,withheld,1,100,online_eager,0.1,32,32,1,0.168917,9.07161,3.72548,1.46202,4.42155,3e-05,5.82544,0.624991,9.90639,13.0064,11538944,24208,1
rs16,32,40,withheld,1,100,online_eager,1,32,32,1,0.168917,9.07161,3.72548,1.46202,4.42155,3e-05,5.82544,3.68329,6.61198,37.612,11538944,24208,1
rs16,32,40,withheld,1,101,batch,0,32,32,1,0.09091,4.20289,1.26283,1.30416,0.636445,3.42316,5.94509,0,11.3089,11.3089,11538944,24208,0
rs16,32,40,withheld,1,101,batch,0.1,32,32,1,0.09091,4.20289,1.26283,1.30416,0.636445,3.42316,5.94509,0,10.0452,13.1452,11538944,24208,0
rs16,32,40,withheld,1,101,batch,1,32,32,1,0.09091,4.20289,1.26283,1.30416,0.636445,3.42316,5.94509,0,10.0452,41.0452,11538944,24208,0
rs16,32,40,withheld,1,101,online,0,32,32,1,0.09091,4.20289,1.26283,1.30416,0.636445,3.42316,5.94509,0,11.3089,11.3089,11538944,24208,0
rs16,32,40,withheld,1,101,online,0.1,32,32,1,0.09091,4.20289,1.26283,1.30416,0.636445,3.42316,5.94509,0.386766,9.67417,12.7742,11538944,24208,0
rs16,32,40,withheld,1,101,online,1,32,32,1,0.09091,4.20289,1.26283,1.30416,0.636445,3.42316,5.94509,0.500971,9.54422,40.5442,11538944,24208,0
rs16,32,40,withheld,1,101,online_eager,0,32,32,1,0.09091,4.20289,1.26283,1.48337,4.64158,3e-05,6.15723,0,12.2822,12.2822,11538944,24208,0
rs16,32,40,withheld,1,101,online_eager,0.1,32,32,1,0.09091,4.20289,1.26283,1.48337,4.64158,3e-05,6.15723,0.682388,10.446,13.546,11538944,24208,0
rs16,32,40,withheld,1,101,online_eager,1,32,32,1,0.09091,4.20289,1.26283,1.48337,4.64158,3e-05,6.15723,4.02696,6.81415,37.8142,11538944,24208,0
rs16,32,40,withheld,1,102,batch,0,32,32,1,0.066726,4.15025,1.30134,1.50534,0.778423,3.51104,5.89971,0,11.6945,11.6945,11538944,24208,0
rs16,32,40,withheld,1,102,batch,0.1,32,32,1,0.066726,4.15025,1.30134,1.50534,0.778423,3.51104,5.89971,0,10.2364,13.3364,11538944,24208,0
rs16,32,40,withheld,1,102,batch,1,32,32,1,0.066726,4.15025,1.30134,1.50534,0.778423,3.51104,5.89971,0,10.2364,41.2364,11538944,24208,0
rs16,32,40,withheld,1,102,online,0,32,32,1,0.066726,4.15025,1.30134,1.50534,0.778423,3.51104,5.89971,0,11.6945,11.6945,11538944,24208,0
rs16,32,40,withheld,1,102,online,0.1,32,32,1,0.066726,4.15025,1.30134,1.50534,0.778423,3.51104,5.89971,0.408219,9.88527,12.9853,11538944,24208,0
rs16,32,40,withheld,1,102,online,1,32,32,1,0.066726,4.15025,1.30134,1.50534,0.778423,3.51104,5.89971,0.64929,9.58706,40.5871,11538944,24208,0
rs16,32,40,withheld,1,102,online_eager,0,32,32,1,0.066726,4.15025,1.30134,1.3273,4.06847,4e-05,6.2543,0,11.6501,11.6501,11538944,24208,0
rs16,32,40,withheld,1,102,online_eager,0.1,32,32,1,0.066726,4.15025,1.30134,1.3273,4.06847,4e-05,6.2543,0.638735,9.94453,13.0445,11538944,24208,0
rs16,32,40,withheld,1,102,online_eager,1,32,32,1,0.066726,4.15025,1.30134,1.3273,4.06847,4e-05,6.2543,3.4505,6.91303,37.913,11538944,24208,0
rs16,32,40,withheld,1,103,batch,0,32,32,1,0.063188,4.22587,1.28712,1.33579,0.627656,3.45827,6.06656,0,11.4883,11.4883,11538944,24208,0
rs16,32,40,withheld,1,103,batch,0.1,32,32,1,0.063188,4.22587,1.28712,1.33579,0.627656,3.45827,6.06656,0,10.1926,13.2926,11538944,24208,0
rs16,32,40,withheld,1,103,batch,1,32,32,1,0.063188,4.22587,1.28712,1.33579,0.627656,3.45827,6.06656,0,10.1926,41.1926,11538944,24208,0
rs16,32,40,withheld,1,103,online,0,32,32,1,0.063188,4.22587,1.28712,1.33579,0.627656,3.45827,6.06656,0,11.4883,11.4883,11538944,24208,0
rs16,32,40,withheld,1,103,online,0.1,32,32,1,0.063188,4.22587,1.28712,1.33579,0.627656,3.45827,6.06656,0.384701,9.82321,12.9232,11538944,24208,0
rs16,32,40,withheld,1,103,online,1,32,32,1,0.063188,4.22587,1.28712,1.33579,0.627656,3.45827,6.06656,0.498614,9.69402,40.694,11538944,24208,0
rs16,32,40,withheld,1,103,online_eager,0,32,32,1,0.063188,4.22587,1.28712,1.31891,4.08932,3e-05,5.70943,0,11.1177,11.1177,11538944,24208,0
rs16,32,40,withheld,1,103,online_eager,0.1,32,32,1,0.063188,4.22587,1.28712,1.31891,4.08932,3e-05,5.70943,0.637765,9.41562,12.5156,11538944,24208,0
rs16,32,40,withheld,1,103,online_eager,1,32,32,1,0.063188,4.22587,1.28712,1.31891,4.08932,3e-05,5.70943,3.45673,6.3827,37.3827,11538944,24208,0
rlnc16,32,40,withheld,1,100,batch,0,32,32,1,0.004859,9.19385,1.87593,1.59349,0.913585,7.24916,11.8638,0,21.62,21.62,11538944,24208,1
rlnc16,32,40,withheld,1,100,batch,0.1,32,32,1,0.004859,9.19385,1.87593,1.59349,0.913585,7.24916,11.8638,0,20.2128,23.3128,11538944,24208,1
rlnc16,32,40,withheld,1,100,batch,1,32,32,1,0.004859,9.19385,1.87593,1.59349,0.913585,7.24916,11.8638,0,20.2128,51.2128,11538944,24208,1
rlnc16,32,40,withheld,1,100,online,0,32,32,1,0.004859,9.19385,1.87593,1.59349,0.913585,7.24916,11.8638,0,21.62,21.62,11538944,24208,1
rlnc16,32,40,withheld,1,100,online,0.1,32,32,1,0.004859,9.19385,1.87593,1.59349,0.913585,7.24916,11.8638,0.409189,19.8485,22.9485,11538944,24208,1
rlnc16,32,40,withheld,1,100,online,1,32,32,1,0.004859,9.19385,1.87593,1.59349,0.913585,7.24916,11.8638,0.642767,19.5701,50.5701,11538944,24208,1
rlnc16,32,40,withheld,1,100,online_eager,0,32,32,1,0.004859,9.19385,1.87593,1.84095,4.13252,3e-05,5.81497,0,11.7885,11.7885,11538944,24208,1
rlnc16,32,40,withheld,1,100,online_eager,0.1,32,32,1,0.004859,9.19385,1.87593,1.84095,4.13252,3e-05,5.81497,0.645003,9.59893,12.6989,11538944,24208,1
rlnc16,32,40,withheld,1,100,online_eager,1,32,32,1,0.004859,9.19385,1.87593,1.84095,4.13252,3e-05,5.81497,3.5144,6.48705,37.487,11538944,24208,1
rlnc16,32,40,withheld,1,101,batch,0,32,32,1,0.002946,4.33769,1.24862,1.31116,0.602779,3.40119,5.72028,0,11.0354,11.0354,11538944,24208,0
rlnc16,32,40,withheld,1,101,batch,0.1,32,32,1,0.002946,4.33769,1.24862,1.31116,0.602779,3.40119,5.72028,0,9.76855,12.8686,11538944,24208,0
rlnc16,32,40,withheld,1,101,batch,1,32,32,1,0.002946,4.33769,1.24862,1.31116,0.602779,3.40119,5.72028,0,9.76855,40.7686,11538944,24208,0
rlnc16,32,40,withheld,1,101,online,0,32,32,1,0.002946,4.33769,1.24862,1.31116,0.602779,3.40119,5.72028,0,11.0354,11.0354,11538944,24208,0
rlnc16,32,40,withheld,1,101,online,0.1,32,32,1,0.002946,4.33769,1.24862,1.31116,0.602779,3.40119,5.72028,0.365745,9.41027,12.5103,11538944,24208,0
rlnc16,32,40,withheld,1,101,online,1,32,32,1,0.002946,4.33769,1.24862,1.31116,0.602779,3.40119,5.72028,0.474729,9.29382,40.2938,11538944,24208,0
rlnc16,32,40,withheld,1,101,online_eager,0,32,32,1,0.002946,4.33769,1.24862,1.31464,4.56675,3e-05,6.04698,0,11.9284,11.9284,11538944,24208,0
rlnc16,32,40,withheld,1,101,online_eager,0.1,32,32,1,0.002946,4.33769,1.24862,1.31464,4.56675,3e-05,6.04698,0.636188,10.2499,13.3499,11538944,24208,0
rlnc16,32,40,withheld,1,101,online_eager,1,32,32,1,0.002946,4.33769,1.24862,1.31464,4.56675,3e-05,6.04698,3.60796,7.0467,38.0467,11538944,24208,0
rlnc16,32,40,withheld,1,102,batch,0,32,32,1,0.003416,4.5035,1.2692,1.38683,0.613092,3.39668,5.94988,0,11.3465,11.3465,11538944,24208,0
rlnc16,32,40,withheld,1,102,batch,0.1,32,32,1,0.003416,4.5035,1.2692,1.38683,0.613092,3.39668,5.94988,0,10.0004,13.1004,11538944,24208,0
rlnc16,32,40,withheld,1,102,batch,1,32,32,1,0.003416,4.5035,1.2692,1.38683,0.613092,3.39668,5.94988,0,10.0004,41.0004,11538944,24208,0
rlnc16,32,40,withheld,1,102,online,0,32,32,1,0.003416,4.5035,1.2692,1.38683,0.613092,3.39668,5.94988,0,11.3465,11.3465,11538944,24208,0
rlnc16,32,40,withheld,1,102,online,0.1,32,32,1,0.003416,4.5035,1.2692,1.38683,0.613092,3.39668,5.94988,0.376197,9.64453,12.7445,11538944,24208,0
rlnc16,32,40,withheld,1,102,online,1,32,32,1,0.003416,4.5035,1.2692,1.38683,0.613092,3.39668,5.94988,0.487566,9.51283,40.5128,11538944,24208,0
rlnc16,32,40,withheld,1,102,online_eager,0,32,32,1,0.003416,4.5035,1.2692,1.32993,4.09238,3e-05,5.84877,0,11.2711,11.2711,11538944,24208,0
rlnc16,32,40,withheld,1,102,online_eager,0.1,32,32,1,0.003416,4.5035,1.2692,1.32993,4.09238,3e-05,5.84877,0.643854,9.56354,12.6635,11538944,24208,0
rlnc16,32,40,withheld,1,102,online_eager,1,32,32,1,0.003416,4.5035,1.2692,1.32993,4.09238,3e-05,5.84877,3.4828,6.50242,37.5024,11538944,24208,0
rlnc16,32,40,withheld,1,103,batch,0,32,32,1,0.002134,4.07751,1.26198,1.42646,0.965587,3.4552,5.74815,0,11.5954,11.5954,11538944,24208,0
rlnc16,32,40,withheld,1,103,batch,0.1,32,32,1,0.002134,4.07751,1.26198,1.42646,0.965587,3.4552,5.74815,0,10.2135,13.3135,11538944,24208,0
rlnc16,32,40,withheld,1,103,batch,1,32,32,1,0.002134,4.07751,1.26198,1.42646,0.965587,3.4552,5.74815,0,10.2135,41.2135,11538944,24208,0
rlnc16,32,40,withheld,1,103,online,0,32,32,1,0.002134,4.07751,1.26198,1.42646,0.965587,3.4552,5.74815,0,11.5954,11.5954,11538944,24208,0
rlnc16,32,40,withheld,1,103,online,0.1,32,32,1,0.002134,4.07751,1.26198,1.42646,0.965587,3.4552,5.74815,0.442727,9.83654,12.9365,11538944,24208,0
rlnc16,32,40,withheld,1,103,online,1,32,32,1,0.002134,4.07751,1.26198,1.42646,0.965587,3.4552,5.74815,0.766254,9.44723,40.4472,11538944,24208,0
rlnc16,32,40,withheld,1,103,online_eager,0,32,32,1,0.002134,4.07751,1.26198,1.30146,4.37399,2e-05,5.84999,0,11.5255,11.5255,11538944,24208,0
rlnc16,32,40,withheld,1,103,online_eager,0.1,32,32,1,0.002134,4.07751,1.26198,1.30146,4.37399,2e-05,5.84999,0.642221,9.83565,12.9356,11538944,24208,0
rlnc16,32,40,withheld,1,103,online_eager,1,32,32,1,0.002134,4.07751,1.26198,1.30146,4.37399,2e-05,5.84999,3.69242,6.57304,37.573,11538944,24208,0
rs16,128,160,systematic,1,100,batch,0,128,128,1,2.61675,69.9947,5.64212,7.37777,0.187263,0.019997,77.3195,0,84.9046,84.9046,46211072,44560,1
rs16,128,160,systematic,1,100,batch,0.1,128,128,1,2.61675,69.9947,5.64212,7.37777,0.187263,0.019997,77.3195,0,77.5828,90.2828,46211072,44560,1
rs16,128,160,systematic,1,100,batch,1,128,128,1,2.61675,69.9947,5.64212,7.37777,0.187263,0.019997,77.3195,0,77.5828,204.583,46211072,44560,1
rs16,128,160,systematic,1,100,online,0,128,128,1,2.61675,69.9947,5.64212,7.37777,0.187263,0.019997,77.3195,0,84.9046,84.9046,46211072,44560,1
rs16,128,160,systematic,1,100,online,0.1,128,128,1,2.61675,69.9947,5.64212,7.37777,0.187263,0.019997,77.3195,0.186442,77.3963,90.0963,46211072,44560,1
rs16,128,160,systematic,1,100,online,1,128,128,1,2.61675,69.9947,5.64212,7.37777,0.187263,0.019997,77.3195,0.186442,77.3963,204.396,46211072,44560,1
rs16,128,160,systematic,1,100,online_eager,0,128,128,1,2.61675,69.9947,5.64212,4.32337,0.145202,2e-05,75.9839,0,80.4525,80.4525,46211072,44560,1
rs16,128,160,systematic,1,100,online_eager,0.1,128,128,1,2.61675,69.9947,5.64212,4.32337,0.145202,2e-05,75.9839,0.14382,76.0187,88.7187,46211072,44560,1
rs16,128,160,systematic,1,100,online_eager,1,128,128,1,2.61675,69.9947,5.64212,4.32337,0.145202,2e-05,75.9839,0.14382,76.0187,203.019,46211072,44560,1
rs16,128,160,systematic,1,101,batch,0,128,128,1,2.59011,67.597,5.20155,4.48752,0.19768,0.017753,74.2559,0,78.9588,78.9588,46211072,44560,0
rs16,128,160,systematic,1,101,batch,0.1,128,128,1,2.59011,67.597,5.20155,4.48752,0.19768,0.017753,74.2559,0,74.5061,87.2061,46211072,44560,0
rs16,128,160,systematic,1,101,batch,1,128,128,1,2.59011,67.597,5.20155,4.48752,0.19768,0.017753,74.2559,0,74.5061,201.506,46211072,44560,0
rs16,128,160,systematic,1,101,online,0,128,128,1,2.59011,67.597,5.20155,4.48752,0.19768,0.017753,74.2559,0,78.9588,78.9588,46211072,44560,0
rs16,128,160,systematic,1,101,online,0.1,128,128,1,2.59011,67.597,5.20155,4.48752,0.19768,0.017753,74.2559,0.196337,74.3097,87.0097,46211072,44560,0
rs16,128,160,systematic,1,101,online,1,128,128,1,2.59011,67.597,5.20155,4.48752,0.19768,0.017753,74.2559,0.196337,74.3097,201.31,46211072,44560,0
rs16,128,160,systematic,1,101,online_eager,0,128,128,1,2.59011,67.597,5.20155,4.37302,0.196764,3.1e-05,75.3315,0,79.9013,79.9013,46211072,44740,0
rs16,128,160,systematic,1,101,online_eager,0.1,128,128,1,2.59011,67.597,5.20155,4.37302,0.196764,3.1e-05,75.3315,0.195551,75.3671,88.0671,46211072,44740,0
rs16,128,160,systematic,1,101,online_eager,1,128,128,1,2.59011,67.597,5.20155,4.37302,0.196764,3.1e-05,75.3315,0.195551,75.3671,202.367,46211072,44740,0
rs16,128,160,systematic,1,102,batch,0,128,128,1,2.41201,67.5078,5.20642,4.45097,0.144535,0.01606,75.1181,0,79.7296,79.7296,46211072,44740,0
rs16,128,160,systematic,1,102,batch,0.1,128,128,1,2.41201,67.5078,5.20642,4.45097,0.144535,0.01606,75.1181,0,75.3132,88.0132,46211072,44740,0
rs16,128,160,systematic,1,102,batch,1,128,128,1,2.41201,67.5078,5.20642,4.45097,0.144535,0.01606,75.1181,0,75.3132,202.313,46211072,44740,0
rs16,128,160,systematic,1,102,online,0,128,128,1,2.41201,67.5078,5.20642,4.45097,0.144535,0.01606,75.1181,0,79.7296,79.7296,46211072,44740,0
rs16,128,160,systematic,1,102,online,0.1,128,128,1,2.41201,67.5078,5.20642,4.45097,0.144535,0.01606,75.1181,0.143142,75.17,87.87,46211072,44740,0
rs16,128,160,systematic,1,102,online,1,128,128,1,2.41201,67.5078,5.20642,4.45097,0.144535,0.01606,75.1181,0.143142,75.17,202.17,46211072,44740,0
rs16,128,160,systematic,1,102,online_eager,0,128,128,1,2.41201,67.5078,5.20642,4.38554,0.153749,0.000121,75.1506,0,79.6901,79.6901,46211072,44740,0
rs16,128,160,systematic,1,102,online_eager,0.1,128,128,1,2.41201,67.5078,5.20642,4.38554,0.153749,0.000121,75.1506,0.152387,75.1863,87.8863,46211072,44740,0
rs16,128,160,systematic,1,102,online_eager,1,128,128,1,2.41201,67.5078,5.20642,4.38554,0.153749,0.000121,75.1506,0.152387,75.1863,202.186,46211072,44740,0
rs16,128,160,systematic,1,103,batch,0,128,128,1,2.50749,67.7062,5.23265,4.6189,0.157139,0.021881,76.1678,0,80.9657,80.9657,46211072,44740,0
rs16,128,160,systematic,1,103,batch,0.1,128,128,1,2.50749,67.7062,5.23265,4.6189,0.157139,0.021881,76.1678,0,76.3846,89.0846,46211072,44740,0
rs16,128,160,systematic,1,103,batch,1,128,128,1,2.50749,67.7062,5.23265,4.6189,0.157139,0.021881,76.1678,0,76.3846,203.385,46211072,44740,0
rs16,128,160,systematic,1,103,online,0,128,128,1,2.50749,67.7062,5.23265,4.6189,0.157139,0.021881,76.1678,0,80.9657,80.9657,46211072,44740,0
rs16,128,160,systematic,1,103,online,0.1,128,128,1,2.50749,67.7062,5.23265,4.6189,0.157139,0.021881,76.1678,0.156017,76.2286,88.9286,46211072,44740,0
rs16,128,160,systematic,1,103,online,1,128,128,1,2.50749,67.7062,5.23265,4.6189,0.157139,0.021881,76.1678,0.156017,76.2286,203.229,46211072,44740,0
rs16,128,160,systematic,1,103,online_eager,0,128,128,1,2.50749,67.7062,5.23265,4.38215,0.206279,3e-05,74.4848,0,79.0733,79.0733,46211072,44804,0
rs16,128,160,systematic,1,103,online_eager,0.1,128,128,1,2.50749,67.7062,5.23265,4.38215,0.206279,3e-05,74.4848,0.204436,74.5204,87.2204,46211072,44804,0
rs16,128,160,systematic,1,103,online_eager,1,128,128,1,2.50749,67.7062,5.23265,4.38215,0.206279,3e-05,74.4848,0.204436,74.5204,201.52,46211072,44804,0
rlnc16,128,160,systematic,1,100,batch,0,128,128,1,0.01105,69.6026,5.95415,5.75173,0.124309,0.018104,75.3718,0,81.2659,81.2659,46211072,45204,1
rlnc16,128,160,systematic,1,100,batch,0.1,128,128,1,0.01105,69.6026,5.95415,5.75173,0.124309,0.018104,75.3718,0,75.5567,88.2567,46211072,45204,1
rlnc16,128,160,systematic,1,100,batch,1,128,128,1,0.01105,69.6026,5.95415,5.75173,0.124309,0.018104,75.3718,0,75.5567,202.557,46211072,45204,1
rlnc16,128,160,systematic,1,100,online,0,128,128,1,0.01105,69.6026,5.95415,5.75173,0.124309,0.018104,75.3718,0,81.2659,81.2659,46211072,45204,1
rlnc16,128,160,systematic,1,100,online,0.1,128,128,1,0.01105,69.6026,5.95415,5.75173,0.124309,0.018104,75.3718,0.123267,75.4335,88.1335,46211072,45204,1
rlnc16,128,160,systematic,1,100,online,1,128,128,1,0.01105,69.6026,5.95415,5.75173,0.124309,0.018104,75.3718,0.123267,75.4335,202.433,46211072,45204,1
rlnc16,128,160,systematic,1,100,online_eager,0,128,128,1,0.01105,69.6026,5.95415,4.41833,0.159812,0.000111,74.6621,0,79.2403,79.2403,46211072,45204,1
rlnc16,128,160,systematic,1,100,online_eager,0.1,128,128,1,0.01105,69.6026,5.95415,4.41833,0.159812,0.000111,74.6621,0.158229,74.6972,87.3972,46211072,45204,1
rlnc16,128,160,systematic,1,100,online_eager,1,128,128,1,0.01105,69.6026,5.95415,4.41833,0.159812,0.000111,74.6621,0.158229,74.6972,201.697,46211072,45204,1
rlnc16,128,160,systematic,1,101,batch,0,128,128,1,0.011432,69.0941,5.16311,4.5084,0.101311,0.013225,75.9498,0,80.5727,80.5727,46211072,45204,0
rlnc16,128,160,systematic,1,101,batch,0.1,128,128,1,0.011432,69.0941,5.16311,4.5084,0.101311,0.013225,75.9498,0,76.0998,88.7998,46211072,45204,0
rlnc16,128,160,systematic,1,101,batch,1,128,128,1,0.011432,69.0941,5.16311,4.5084,0.101311,0.013225,75.9498,0,76.0998,203.1,46211072,45204,0
rlnc16,128,160,systematic,1,101,online,0,128,128,1,0.011432,69.0941,5.16311,4.5084,0.101311,0.013225,75.9498,0,80.5727,80.5727,46211072,45204,0
rlnc16,128,160,systematic,1,101,online,0.1,128,128,1,0.011432,69.0941,5.16311,4.5084,0.101311,0.013225,75.9498,0.100369,75.9995,88.6995,46211072,45204,0
rlnc16,128,160,systematic,1,101,online,1,128,128,1,0.011432,69.0941,5.16311,4.5084,0.101311,0.013225,75.9498,0.100369,75.9995,202.999,46211072,45204,0
rlnc16,128,160,systematic,1,101,online_eager,0,128,128,1,0.011432,69.0941,5.16311,4.49916,0.146972,3.1e-05,74.8943,0,79.5404,79.5404,46211072,45204,0
rlnc16,128,160,systematic,1,101,online_eager,0.1,128,128,1,0.011432,69.0941,5.16311,4.49916,0.146972,3.1e-05,74.8943,0.145509,74.931,87.631,46211072,45204,0
rlnc16,128,160,systematic,1,101,online_eager,1,128,128,1,0.011432,69.0941,5.16311,4.49916,0.146972,3.1e-05,74.8943,0.145509,74.931,201.931,46211072,45204,0
rlnc16,128,160,systematic,1,102,batch,0,128,128,1,0.011191,68.0835,5.20634,4.55424,0.116818,0.012173,75.7726,0,80.4558,80.4558,46211072,45204,0
rlnc16,128,160,systematic,1,102,batch,0.1,128,128,1,0.011191,68.0835,5.20634,4.55424,0.116818,0.012173,75.7726,0,75.9375,88.6375,46211072,45204,0
rlnc16,128,160,systematic,1,102,batch,1,128,128,1,0.011191,68.0835,5.20634,4.55424,0.116818,0.012173,75.7726,0,75.9375,202.937,46211072,45204,0
rlnc16,128,160,systematic,1,102,online,0,128,128,1,0.011191,68.0835,5.20634,4.55424,0.116818,0.012173,75.7726,0,80.4558,80.4558,46211072,45204,0
rlnc16,128,160,systematic,1,102,online,0.1,128,128,1,0.011191,68.0835,5.20634,4.55424,0.116818,0.012173,75.7726,0.115957,75.8215,88.5215,46211072,45204,0
rlnc16,128,160,systematic,1,102,online,1,128,128,1,0.011191,68.0835,5.20634,4.55424,0.116818,0.012173,75.7726,0.115957,75.8215,202.822,46211072,45204,0
rlnc16,128,160,systematic,1,102,online_eager,0,128,128,1,0.011191,68.0835,5.20634,4.43149,0.142441,3e-05,78.6124,0,83.1864,83.1864,46211072,45204,0
rlnc16,128,160,systematic,1,102,online_eager,0.1,128,128,1,0.011191,68.0835,5.20634,4.43149,0.142441,3e-05,78.6124,0.141059,78.6476,91.3476,46211072,45204,0
rlnc16,128,160,systematic,1,102,online_eager,1,128,128,1,0.011191,68.0835,5.20634,4.43149,0.142441,3e-05,78.6124,0.141059,78.6476,205.648,46211072,45204,0
rlnc16,128,160,systematic,1,103,batch,0,128,128,1,0.018494,69.0311,5.42982,4.63598,0.094514,0.012423,74.7445,0,79.4874,79.4874,46211072,45204,0
rlnc16,128,160,systematic,1,103,batch,0.1,128,128,1,0.018494,69.0311,5.42982,4.63598,0.094514,0.012423,74.7445,0,74.888,87.588,46211072,45204,0
rlnc16,128,160,systematic,1,103,batch,1,128,128,1,0.018494,69.0311,5.42982,4.63598,0.094514,0.012423,74.7445,0,74.888,201.888,46211072,45204,0
rlnc16,128,160,systematic,1,103,online,0,128,128,1,0.018494,69.0311,5.42982,4.63598,0.094514,0.012423,74.7445,0,79.4874,79.4874,46211072,45204,0
rlnc16,128,160,systematic,1,103,online,0.1,128,128,1,0.018494,69.0311,5.42982,4.63598,0.094514,0.012423,74.7445,0.093513,74.7945,87.4945,46211072,45204,0
rlnc16,128,160,systematic,1,103,online,1,128,128,1,0.018494,69.0311,5.42982,4.63598,0.094514,0.012423,74.7445,0.093513,74.7945,201.794,46211072,45204,0
rlnc16,128,160,systematic,1,103,online_eager,0,128,128,1,0.018494,69.0311,5.42982,4.4398,0.151383,3e-05,75.059,0,79.6502,79.6502,46211072,45204,0
rlnc16,128,160,systematic,1,103,online_eager,0.1,128,128,1,0.018494,69.0311,5.42982,4.4398,0.151383,3e-05,75.059,0.149599,75.0959,87.7959,46211072,45204,0
rlnc16,128,160,systematic,1,103,online_eager,1,128,128,1,0.018494,69.0311,5.42982,4.4398,0.151383,3e-05,75.059,0.149599,75.0959,202.096,46211072,45204,0
rs16,128,160,random,1,100,batch,0,128,128,1,2.45844,69.846,5.77046,6.04391,25.1043,73.0329,76.339,0,180.52,180.52,46211072,44952,1
rs16,128,160,random,1,100,batch,0.1,128,128,1,2.45844,69.846,5.77046,6.04391,25.1043,73.0329,76.339,0,174.524,187.224,46211072,44952,1
rs16,128,160,random,1,100,batch,1,128,128,1,2.45844,69.846,5.77046,6.04391,25.1043,73.0329,76.339,0,174.524,301.524,46211072,44952,1
rs16,128,160,random,1,100,online,0,128,128,1,2.45844,69.846,5.77046,6.04391,25.1043,73.0329,76.339,0,180.52,180.52,46211072,44952,1
rs16,128,160,random,1,100,online,0.1,128,128,1,2.45844,69.846,5.77046,6.04391,25.1043,73.0329,76.339,7.3025,169.426,182.126,46211072,44952,1
rs16,128,160,random,1,100,online,1,128,128,1,2.45844,69.846,5.77046,6.04391,25.1043,73.0329,76.339,23.5512,150.973,277.973,46211072,44952,1
rs16,128,160,random,1,100,online_eager,0,128,128,1,2.45844,69.846,5.77046,4.60443,55.3617,4e-05,76.0558,0,136.022,136.022,46211072,45008,1
rs16,128,160,random,1,100,online_eager,0.1,128,128,1,2.45844,69.846,5.77046,4.60443,55.3617,4e-05,76.0558,10.1498,123.971,136.671,46211072,45008,1
rs16,128,160,random,1,100,online_eager,1,128,128,1,2.45844,69.846,5.77046,4.60443,55.3617,4e-05,76.0558,54.9322,76.5235,203.523,46211072,45008,1
rs16,128,160,random,1,101,batch,0,128,128,1,2.32442,68.7717,5.1123,4.72889,30.3356,73.4986,75.4829,0,184.046,184.046,46211072,45008,0
rs16,128,160,random,1,101,batch,0.1,128,128,1,2.32442,68.7717,5.1123,4.72889,30.3356,73.4986,75.4829,0,179.353,192.053,46211072,45008,0
rs16,128,160,random,1,101,batch,1,128,128,1,2.32442,68.7717,5.1123,4.72889,30.3356,73.4986,75.4829,0,179.353,306.353,46211072,45008,0
rs16,128,160,random,1,101,online,0,128,128,1,2.32442,68.7717,5.1123,4.72889,30.3356,73.4986,75.4829,0,184.046,184.046,46211072,45008,0
rs16,128,160,random,1,101,online,0.1,128,128,1,2.32442,68.7717,5.1123,4.72889,30.3356,73.4986,75.4829,7.50507,173.348,186.048,46211072,45008,0
rs16,128,160,random,1,101,online,1,128,128,1,2.32442,68.7717,5.1123,4.72889,30.3356,73.4986,75.4829,29.2028,150.186,277.186,46211072,45008,0
rs16,128,160,random,1,101,online_eager,0,128,128,1,2.32442,68.7717,5.1123,4.67713,57.0372,4e-05,76.9711,0,138.685,138.685,46211072,45008,0
rs16,128,160,random,1,101,online_eager,0.1,128,128,1,2.32442,68.7717,5.1123,4.67713,57.0372,4e-05,76.9711,10.2198,126.474,139.174,46211072,45008,0
